iso_code,year,death_rate
NIC,2002,50.83
NIC,2003,51.75
NIC,2004,51.04
NIC,2005,52.26
NIC,2006,48.57
NIC,2007,49.19
NIC,2008,49.23
NIC,2009,47.92
NIC,2010,46.48
NIC,2011,46.36
NIC,2012,45.92
NIC,2013,45.12
NIC,2014,44.28
NIC,2015,42.74
NIC,2016,43.43
NIC,2017,42.44
NIC,2018,42.43
NIC,2019,41.97
NER,1990,26.94
NER,1991,26.64
NER,1992,26.86
NER,1993,27.11
NER,1994,26.94
NER,1995,27.18
NER,1996,26.78
NER,1997,27.07
NER,1998,27.31
NER,1999,27.64
NER,2000,28.01
NER,2001,28.47
NER,2002,28.65
NER,2003,28.91
NER,2004,28.48
NER,2005,28.58
NER,2006,28.43
NER,2007,28.29
NER,2008,27.76
NER,2009,27.72
NER,2010,27.67
NER,2011,27.78
NER,2012,27.82
NER,2013,27.91
NER,2014,27.95
NER,2015,28.36
NER,2016,28.55
NER,2017,28.72
NER,2018,28.69
NER,2019,28.22
NGA,1990,34.01
NGA,1991,33.55
NGA,1992,33.34
NGA,1993,33.06
NGA,1994,32.86
NGA,1995,32.71
NGA,1996,32.69
NGA,1997,32.63
NGA,1998,32.67
NGA,1999,32.72
NGA,2000,32.67
NGA,2001,32.47
NGA,2002,32.25
NGA,2003,31.7
NGA,2004,31
NGA,2005,30.06
NGA,2006,29.25
NGA,2007,28.3
NGA,2008,27.47
NGA,2009,27.03
NGA,2010,26.6
NGA,2011,26.3
NGA,2012,26.1
NGA,2013,25.71
NGA,2014,25.11
NGA,2015,24.56
NGA,2016,23.79
NGA,2017,22.99
NGA,2018,22.25
NGA,2019,21.62
NIU,1990,152.97
NIU,1991,152.9
NIU,1992,153.5
NIU,1993,152.01
NIU,1994,151.2
NIU,1995,151.36
NIU,1996,151.16
NIU,1997,150.33
NIU,1998,147.97
NIU,1999,146.35
NIU,2000,145.11
NIU,2001,143.96
NIU,2002,142.74
NIU,2003,141.68
NIU,2004,140.44
NIU,2005,138.93
NIU,2006,138.09
NIU,2007,136.42
NIU,2008,134.95
NIU,2009,131.76
NIU,2010,129.49
NIU,2011,128.14
NIU,2012,126.44
NIU,2013,124.87
NIU,2014,123.39
NIU,2015,121.93
NIU,2016,120.57
NIU,2017,119.36
NIU,2018,118.42
NIU,2019,117.45
PRK,1990,137.95
PRK,1991,141.03
PRK,1992,144.12
PRK,1993,147.32
PRK,1994,150.25
PRK,1995,152.65
PRK,1996,154.58
PRK,1997,156.47
PRK,1998,157.76
PRK,1999,158.86
PRK,2000,159.25
PRK,2001,159.28
PRK,2002,159.31
PRK,2003,159.42
PRK,2004,159.59
PRK,2005,159.53
PRK,2006,159.64
PRK,2007,159.77
PRK,2008,159.56
PRK,2009,158.9
PRK,2010,157.81
PRK,2011,156.26
PRK,2012,154.16
PRK,2013,151.77
PRK,2014,149.26
PRK,2015,146.96
PRK,2016,144.79
PRK,2017,142.86
PRK,2018,140.81
PRK,2019,138.59
MKD,1990,200.36
MKD,1991,200.43
MKD,1992,213.02
MKD,1993,217.59
MKD,1994,217.39
MKD,1995,220.05
MKD,1996,221.85
MKD,1997,221.07
MKD,1998,221.51
MKD,1999,219.28
MKD,2000,217.05
MKD,2001,219.28
MKD,2002,223.57
MKD,2003,219.93
MKD,2004,213.04
MKD,2005,212.11
MKD,2006,213.51
MKD,2007,212.61
MKD,2008,203.83
MKD,2009,201.72
MKD,2010,196.93
MKD,2011,190.12
MKD,2012,187.05
MKD,2013,180.63
MKD,2014,179.71
MKD,2015,177.94
MKD,2016,176.04
MKD,2017,173.97
MKD,2018,171.96
MKD,2019,170.17
MNP,1990,164.56
MNP,1991,162.42
MNP,1992,159.02
MNP,1993,155.77
MNP,1994,153.21
MNP,1995,151.69
MNP,1996,150.38
MNP,1997,149.47
MNP,1998,148.74
MNP,1999,148.22
MNP,2000,146.39
MNP,2001,143.62
MNP,2002,141.21
MNP,2003,139.58
MNP,2004,138.62
MNP,2005,138.36
MNP,2006,136.75
MNP,2007,134.91
MNP,2008,133.97
MNP,2009,134.45
MNP,2010,134.22
MNP,2011,133.05
MNP,2012,131.23
MNP,2013,129.81
MNP,2014,128.85
MNP,2015,128.4
MNP,2016,125.8
MNP,2017,122.68
MNP,2018,120.32
MNP,2019,118.66
NOR,1990,118.13
NOR,1991,115.21
NOR,1992,114.35
NOR,1993,113.45
NOR,1994,111.15
NOR,1995,109.28
NOR,1996,106.43
NOR,1997,104.37
NOR,1998,103.68
NOR,1999,101.8
NOR,2000,99.44
NOR,2001,96.99
NOR,2002,95.44
NOR,2003,91.48
NOR,2004,88.13
NOR,2005,85.45
NOR,2006,83.56
NOR,2007,82.21
NOR,2008,79.94
NOR,2009,77.02
NOR,2010,74.2
NOR,2011,72.89
NOR,2012,69.42
NOR,2013,66.42
NOR,2014,62.13
NOR,2015,58.91
NOR,2016,56.46
NOR,2017,52.81
NOR,2018,50.9
NOR,2019,48.96
OMN,1990,119.88
OMN,1991,118.88
OMN,1992,117.71
OMN,1993,116.13
OMN,1994,115.1
OMN,1995,113.83
OMN,1996,112.67
OMN,1997,110.74
OMN,1998,108.35
OMN,1999,105.82
OMN,2000,103.23
OMN,2001,98.87
OMN,2002,95.87
OMN,2003,92.5
OMN,2004,87.98
OMN,2005,86.48
OMN,2006,86.35
OMN,2007,85.17
OMN,2008,83.5
OMN,2009,79.33
OMN,2010,77.29
OMN,2011,74.49
OMN,2012,70.64
OMN,2013,69.59
OMN,2014,67.78
OMN,2015,68.57
OMN,2016,68.91
OMN,2017,67.05
OMN,2018,60.64
OMN,2019,57.96
PAK,1990,182.59
PAK,1991,185.23
PAK,1992,188.45
PAK,1993,192.64
PAK,1994,197.07
PAK,1995,202.18
PAK,1996,204.38
PAK,1997,206.49
PAK,1998,205.82
PAK,1999,205.67
PAK,2000,205.72
PAK,2001,204.94
PAK,2002,203.81
PAK,2003,202.22
PAK,2004,200.18
PAK,2005,197.89
PAK,2006,194.4
PAK,2007,189.78
PAK,2008,185.87
PAK,2009,181.51
PAK,2010,177.35
PAK,2011,172.9
PAK,2012,168.5
PAK,2013,164.12
PAK,2014,159.68
PAK,2015,155.01
PAK,2016,150.08
PAK,2017,145.14
PAK,2018,140.23
PAK,2019,135.14
PLW,1990,185.94
PLW,1991,182.37
PLW,1992,179.06
PLW,1993,176.91
PLW,1994,176.15
PLW,1995,175.2
PLW,1996,174.05
PLW,1997,172.99
PLW,1998,172.26
PLW,1999,172.1
PLW,2000,170.35
PLW,2001,168.23
PLW,2002,165.66
PLW,2003,163.11
PLW,2004,161.37
PLW,2005,158.17
PLW,2006,157.44
PLW,2007,156.78
PLW,2008,156.59
PLW,2009,156.82
PLW,2010,156.6
PLW,2011,155.95
PLW,2012,154.49
PLW,2013,153.16
PLW,2014,151.32
PLW,2015,149.24
PLW,2016,146.93
PLW,2017,145.01
PLW,2018,143.44
PLW,2019,141.99
PSE,1990,145.41
PSE,1991,144.4
PSE,1992,142.75
PSE,1993,141.1
PSE,1994,139.24
PSE,1995,137.68
PSE,1996,136.41
PSE,1997,134.79
PSE,1998,132.4
PSE,1999,130.07
PSE,2000,128.84
PSE,2001,128.33
PSE,2002,128.07
PSE,2003,126.06
PSE,2004,123.77
PSE,2005,120.97
PSE,2006,118.55
PSE,2007,114.09
PSE,2008,111.32
PSE,2009,109.74
PSE,2010,108.68
PSE,2011,106.95
PSE,2012,101.53
PSE,2013,98.66
PSE,2014,103.17
PSE,2015,104.75
PSE,2016,102.37
PSE,2017,102.24
PSE,2018,102.61
PSE,2019,102.48
PAN,1990,62.42
PAN,1991,59.85
PAN,1992,58.89
PAN,1993,59.99
PAN,1994,56.35
PAN,1995,55.99
PAN,1996,52.27
PAN,1997,52.85
PAN,1998,51.53
PAN,1999,49.8
PAN,2000,45.36
PAN,2001,44.38
PAN,2002,43.66
PAN,2003,43.74
PAN,2004,42.01
PAN,2005,41.5
PAN,2006,40.51
PAN,2007,38.3
PAN,2008,37.73
PAN,2009,36.96
PAN,2010,35.94
PAN,2011,34.83
PAN,2012,34.15
PAN,2013,32.86
PAN,2014,31.99
PAN,2015,30.79
PAN,2016,29.97
PAN,2017,29.7
PAN,2018,28.69
PAN,2019,28.21
PNG,1990,187.79
PNG,1991,187.04
PNG,1992,185.69
PNG,1993,183.31
PNG,1994,181.13
PNG,1995,179.96
PNG,1996,179.44
PNG,1997,178.84
PNG,1998,179.01
PNG,1999,179.1
PNG,2000,178.81
PNG,2001,179.36
PNG,2002,180.27
PNG,2003,181.41
PNG,2004,182.73
PNG,2005,184.03
PNG,2006,184.46
PNG,2007,184.28
PNG,2008,183.33
PNG,2009,182.18
PNG,2010,182.76
PNG,2011,182.05
PNG,2012,180.13
PNG,2013,176.8
PNG,2014,174.17
PNG,2015,172.72
PNG,2016,169.5
PNG,2017,167.39
PNG,2018,165.32
PNG,2019,161.79
PRY,1990,104.54
PRY,1991,98.51
PRY,1992,102.72
PRY,1993,103.75
PRY,1994,104.52
PRY,1995,105.97
PRY,1996,108
PRY,1997,103.72
PRY,1998,103.72
PRY,1999,103.87
PRY,2000,101.34
PRY,2001,97.62
PRY,2002,95.8
PRY,2003,96.72
PRY,2004,99.33
PRY,2005,98.16
PRY,2006,97.73
PRY,2007,95.03
PRY,2008,93.52
PRY,2009,95.47
PRY,2010,95.75
PRY,2011,92.62
PRY,2012,90.12
PRY,2013,89.77
PRY,2014,86.2
PRY,2015,86.01
PRY,2016,88.24
PRY,2017,86.53
PRY,2018,84.53
PRY,2019,83.17
PER,1990,30.54
PER,1991,26.62
PER,1992,27.8
PER,1993,27.62
PER,1994,26.37
PER,1995,25.99
PER,1996,24.51
PER,1997,23.81
PER,1998,23.24
PER,1999,21.48
PER,2000,21.36
PER,2001,20.48
PER,2002,20.14
PER,2003,20.01
PER,2004,19.33
PER,2005,18.78
PER,2006,18.26
PER,2007,17.67
PER,2008,17.62
PER,2009,19.44
PER,2010,19.76
PER,2011,19.26
PER,2012,18.52
PER,2013,17.65
PER,2014,16.51
PER,2015,15.72
PER,2016,15.24
PER,2017,14.81
PER,2018,14.42
PER,2019,14.02
PHL,1990,158.02
PHL,1991,152.84
PHL,1992,154.56
PHL,1993,156.44
PHL,1994,159.05
PHL,1995,159.73
PHL,1996,161.99
PHL,1997,161.07
PHL,1998,161.75
PHL,1999,159.61
PHL,2000,161.01
PHL,2001,163.36
PHL,2002,165.38
PHL,2003,162.78
PHL,2004,161.45
PHL,2005,163.46
PHL,2006,163.36
PHL,2007,160.55
PHL,2008,160.59
PHL,2009,159.95
PHL,2010,157.69
PHL,2011,156.03
PHL,2012,154.36
PHL,2013,151.17
PHL,2014,148.69
PHL,2015,147.23
PHL,2016,143.91
PHL,2017,139.47
PHL,2018,135.01
PHL,2019,131.13
POL,1990,214.42
POL,1991,221.25
POL,1992,213.75
POL,1993,203.69
POL,1994,199.65
POL,1995,199.41
POL,1996,191.72
POL,1997,188.78
POL,1998,182.39
POL,1999,180.84
POL,2000,169.12
POL,2001,162.86
POL,2002,157.09
POL,2003,152.97
POL,2004,151
POL,2005,147.5
POL,2006,144.99
POL,2007,142.58
POL,2008,138.24
POL,2009,133.8
POL,2010,127.6
POL,2011,123.9
POL,2012,122.53
POL,2013,119.07
POL,2014,113.98
POL,2015,114.97
POL,2016,112.36
POL,2017,111.59
POL,2018,110.91
POL,2019,110.04
PRT,1990,100.25
PRT,1991,100.42
PRT,1992,98.75
PRT,1993,98.79
PRT,1994,94.4
PRT,1995,94.3
PRT,1996,94.49
PRT,1997,91.98
PRT,1998,90.55
PRT,1999,89.18
PRT,2000,85.89
PRT,2001,83.07
PRT,2002,80.81
PRT,2003,78.49
PRT,2004,74.09
PRT,2005,72.27
PRT,2006,69.9
PRT,2007,67.67
PRT,2008,65.75
PRT,2009,64.13
PRT,2010,62.35
PRT,2011,60.51
PRT,2012,59.09
PRT,2013,57.58
PRT,2014,55.73
PRT,2015,54.18
PRT,2016,54.11
PRT,2017,53.51
PRT,2018,52.27
PRT,2019,51.64
PRI,1990,68.55
PRI,1991,67.34
PRI,1992,66.9
PRI,1993,67.34
PRI,1994,66.17
PRI,1995,67.82
PRI,1996,66.61
PRI,1997,62.6
PRI,1998,65.01
PRI,1999,60.55
PRI,2000,58.35
PRI,2001,58.46
PRI,2002,54.16
PRI,2003,53.21
PRI,2004,52.86
PRI,2005,52.03
PRI,2006,49.57
PRI,2007,48.47
PRI,2008,47.03
PRI,2009,47.14
PRI,2010,43.64
PRI,2011,44.68
PRI,2012,41.28
PRI,2013,41.11
PRI,2014,39.43
PRI,2015,37.27
PRI,2016,37.78
PRI,2017,37.9
PRI,2018,37.94
PRI,2019,37.56
QAT,1990,108.52
QAT,1991,114.32
QAT,1992,116.21
QAT,1993,113.84
QAT,1994,94
QAT,1995,84.92
QAT,1996,104.56
QAT,1997,115.49
QAT,1998,115.93
QAT,1999,109.9
QAT,2000,100.15
QAT,2001,95.87
QAT,2002,96.83
QAT,2003,96.22
QAT,2004,91.18
QAT,2005,90.72
QAT,2006,92.75
QAT,2007,92.94
QAT,2008,91.28
QAT,2009,88.76
QAT,2010,85.53
QAT,2011,82.98
QAT,2012,80.86
QAT,2013,78.92
QAT,2014,78.89
QAT,2015,82.22
QAT,2016,80.54
QAT,2017,78.92
QAT,2018,76.7
QAT,2019,75.14
ROU,1990,163.63
ROU,1991,163.05
ROU,1992,170.94
ROU,1993,171.16
ROU,1994,172.6
ROU,1995,177.79
ROU,1996,183.45
ROU,1997,182.04
ROU,1998,170.86
ROU,1999,159.65
ROU,2000,152.9
ROU,2001,155.17
ROU,2002,155.95
ROU,2003,152.54
ROU,2004,145.32
ROU,2005,141.78
ROU,2006,136.63
ROU,2007,131.93
ROU,2008,132.3
ROU,2009,131.51
ROU,2010,128.85
ROU,2011,119.53
ROU,2012,118.85
ROU,2013,112.77
ROU,2014,115.78
ROU,2015,113.74
ROU,2016,113.18
ROU,2017,111.81
ROU,2018,110.46
ROU,2019,108.59
RUS,1990,141.38
RUS,1991,141.81
RUS,1992,154.03
RUS,1993,186.73
RUS,1994,205.77
RUS,1995,192.58
RUS,1996,176.1
RUS,1997,162.07
RUS,1998,158.14
RUS,1999,172.18
RUS,2000,181.54
RUS,2001,184.09
RUS,2002,189.2
RUS,2003,192.4
RUS,2004,186.09
RUS,2005,193.03
RUS,2006,174.74
RUS,2007,165.79
RUS,2008,168.26
RUS,2009,160.14
RUS,2010,162.22
RUS,2011,150.52
RUS,2012,145.94
RUS,2013,142.2
RUS,2014,143.85
RUS,2015,140.17
RUS,2016,136.62
RUS,2017,126.87
RUS,2018,124.63
RUS,2019,124.71
RWA,1990,167.81
RWA,1991,173.33
RWA,1992,178.08
RWA,1993,180.91
RWA,1994,185.56
RWA,1995,189.02
RWA,1996,188.56
RWA,1997,185.64
RWA,1998,181.07
RWA,1999,172.88
RWA,2000,163.63
RWA,2001,153.09
RWA,2002,145.91
RWA,2003,138.04
RWA,2004,131.11
RWA,2005,124.38
RWA,2006,119.22
RWA,2007,115.39
RWA,2008,112.22
RWA,2009,108.56
RWA,2010,106.58
RWA,2011,104.98
RWA,2012,104.24
RWA,2013,102.87
RWA,2014,102.3
RWA,2015,101.84
RWA,2016,101.03
RWA,2017,100.59
RWA,2018,101.13
RWA,2019,101.29
KNA,1990,64.71
KNA,1991,59.31
KNA,1992,57.95
KNA,1993,56.08
KNA,1994,56.17
KNA,1995,56.78
KNA,1996,55.71
KNA,1997,54.41
KNA,1998,53.33
KNA,1999,51.93
KNA,2000,50.31
KNA,2001,48.96
KNA,2002,47.68
KNA,2003,46.37
KNA,2004,46.83
KNA,2005,45.98
KNA,2006,45.66
KNA,2007,45.09
KNA,2008,39.88
KNA,2009,38.92
KNA,2010,38.58
KNA,2011,38.19
KNA,2012,37.8
KNA,2013,37.52
KNA,2014,37.41
KNA,2015,37.29
KNA,2016,36.74
KNA,2017,36.42
KNA,2018,36.5
KNA,2019,39.28
LCA,1990,84.82
LCA,1991,83.11
LCA,1992,81.88
LCA,1993,79.93
LCA,1994,77.38
LCA,1995,75.19
LCA,1996,72.77
LCA,1997,69.65
LCA,1998,66.55
LCA,1999,64.67
LCA,2000,63.02
LCA,2001,62.63
LCA,2002,61.85
LCA,2003,61.01
LCA,2004,60.05
LCA,2005,57.99
LCA,2006,55.61
LCA,2007,53.93
LCA,2008,52.63
LCA,2009,51.15
LCA,2010,48.95
LCA,2011,47.19
LCA,2012,46.52
LCA,2013,47.84
LCA,2014,48.29
LCA,2015,48.32
LCA,2016,50.98
LCA,2017,50.82
LCA,2018,50.43
LCA,2019,49.57
VCT,1990,55.11
VCT,1991,54.87
VCT,1992,54.75
VCT,1993,54.21
VCT,1994,53.11
VCT,1995,51.89
VCT,1996,51.74
VCT,1997,50.62
VCT,1998,50.22
VCT,1999,49.76
VCT,2000,49.28
VCT,2001,46.7
VCT,2002,46.52
VCT,2003,46.05
VCT,2004,45.42
VCT,2005,43.46
VCT,2006,42.7
VCT,2007,41.93
VCT,2008,42.27
VCT,2009,42.32
VCT,2010,42.51
VCT,2011,42.94
VCT,2012,43.97
VCT,2013,44.88
VCT,2014,45.64
VCT,2015,46
VCT,2016,46.15
VCT,2017,46.19
VCT,2018,46.1
VCT,2019,45.96
WSM,1990,219.09
WSM,1991,217.41
WSM,1992,216.02
WSM,1993,213.89
WSM,1994,211.92
WSM,1995,210.22
WSM,1996,207.9
WSM,1997,204.87
WSM,1998,201.58
WSM,1999,199.76
WSM,2000,197.38
WSM,2001,194.79
WSM,2002,192.3
WSM,2003,191
WSM,2004,189.34
WSM,2005,187.84
WSM,2006,186.95
WSM,2007,185.45
WSM,2008,184.07
WSM,2009,182.88
WSM,2010,181.49
WSM,2011,180.16
WSM,2012,178.86
WSM,2013,177.2
WSM,2014,175.52
WSM,2015,173.91
WSM,2016,171.82
WSM,2017,169.65
WSM,2018,167.57
WSM,2019,165.5
SMR,1990,92.5
SMR,1991,90.55
SMR,1992,88.72
SMR,1993,86.85
SMR,1994,85.68
SMR,1995,83.11
SMR,1996,80.96
SMR,1997,79.11
SMR,1998,77.58
SMR,1999,76.29
SMR,2000,75.51
SMR,2001,74.29
SMR,2002,73.15
SMR,2003,72.38
SMR,2004,72.63
SMR,2005,72.36
SMR,2006,71.7
SMR,2007,70.81
SMR,2008,69.9
SMR,2009,69.2
SMR,2010,68.5
SMR,2011,67.86
SMR,2012,67.28
SMR,2013,66.67
SMR,2014,66.1
SMR,2015,65.41
SMR,2016,64.69
SMR,2017,63.87
SMR,2018,62.98
SMR,2019,62
STP,1990,36.47
STP,1991,36.42
STP,1992,36.6
STP,1993,36.5
STP,1994,36.5
STP,1995,37.3
STP,1996,38.44
STP,1997,39.56
STP,1998,40.9
STP,1999,41.25
STP,2000,41.42
STP,2001,42.09
STP,2002,42.91
STP,2003,43.4
STP,2004,44.38
STP,2005,43.97
STP,2006,44.95
STP,2007,45.1
STP,2008,45.16
STP,2009,45.77
STP,2010,46.14
STP,2011,46.02
STP,2012,46.51
STP,2013,46.98
STP,2014,47.69
STP,2015,47.69
STP,2016,47.39
STP,2017,46.99
STP,2018,46.35
STP,2019,45.41
SAU,1990,74.06
SAU,1991,74.1
SAU,1992,73.88
SAU,1993,73.72
SAU,1994,73.62
SAU,1995,73.44
SAU,1996,73.13
SAU,1997,72.59
SAU,1998,72.07
SAU,1999,71.71
SAU,2000,71.24
SAU,2001,70.61
SAU,2002,70.58
SAU,2003,71.37
SAU,2004,71.9
SAU,2005,72.88
SAU,2006,73.68
SAU,2007,74.26
SAU,2008,74.64
SAU,2009,74.23
SAU,2010,73.76
SAU,2011,72.4
SAU,2012,70.86
SAU,2013,69.88
SAU,2014,68.73
SAU,2015,68.05
SAU,2016,67.05
SAU,2017,66.08
SAU,2018,65.13
SAU,2019,64.34
SEN,1990,69.1
SEN,1991,68.53
SEN,1992,67.47
SEN,1993,66.58
SEN,1994,65.94
SEN,1995,63.18
SEN,1996,60.62
SEN,1997,59.08
SEN,1998,57.99
SEN,1999,56.95
SEN,2000,54.24
SEN,2001,62.25
SEN,2002,61.36
SEN,2003,57.39
SEN,2004,57.74
SEN,2005,56.43
SEN,2006,54.53
SEN,2007,53.54
SEN,2008,52.9
SEN,2009,53.06
SEN,2010,48.42
SEN,2011,48.09
SEN,2012,46.59
SEN,2013,46.23
SEN,2014,46.39
SEN,2015,45.59
SEN,2016,45.28
SEN,2017,43.94
SEN,2018,42.38
SEN,2019,41.68
SRB,1990,175.09
SRB,1991,173.98
SRB,1992,179.57
SRB,1993,185.31
SRB,1994,190.39
SRB,1995,196.23
SRB,1996,202.71
SRB,1997,210.49
SRB,1998,193.07
SRB,1999,190.61
SRB,2000,193.34
SRB,2001,186.77
SRB,2002,184.67
SRB,2003,185.95
SRB,2004,186.9
SRB,2005,189.01
SRB,2006,185.64
SRB,2007,182.58
SRB,2008,182.51
SRB,2009,179.11
SRB,2010,173.66
SRB,2011,169.2
SRB,2012,166.03
SRB,2013,163.74
SRB,2014,163.45
SRB,2015,163.11
SRB,2016,156.07
SRB,2017,154.73
SRB,2018,153.66
SRB,2019,152.64
SYC,1990,135.07
SYC,1991,133.99
SYC,1992,134.42
SYC,1993,134.05
SYC,1994,135.48
SYC,1995,133.6
SYC,1996,131.51
SYC,1997,126.78
SYC,1998,122.71
SYC,1999,119.14
SYC,2000,113.38
SYC,2001,111.86
SYC,2002,115.01
SYC,2003,118.68
SYC,2004,116.54
SYC,2005,119.81
SYC,2006,118.02
SYC,2007,114.75
SYC,2008,113.46
SYC,2009,112.82
SYC,2010,106.16
SYC,2011,101.05
SYC,2012,102.92
SYC,2013,100.72
SYC,2014,98.26
SYC,2015,98.81
SYC,2016,100.21
SYC,2017,100.75
SYC,2018,100.44
SYC,2019,100.53
SLE,1990,108
SLE,1991,103.2
SLE,1992,99.38
SLE,1993,95.09
SLE,1994,90.45
SLE,1995,87.97
SLE,1996,85.43
SLE,1997,83.98
SLE,1998,81.7
SLE,1999,79.42
SLE,2000,78.09
SLE,2001,77.62
SLE,2002,77.36
SLE,2003,77.3
SLE,2004,76.76
SLE,2005,77.09
SLE,2006,76.42
SLE,2007,75.87
SLE,2008,73.66
SLE,2009,72.66
SLE,2010,72.25
SLE,2011,71.05
SLE,2012,69.85
SLE,2013,67.98
SLE,2014,66.19
SLE,2015,65.44
SLE,2016,64.22
SLE,2017,63.79
SLE,2018,63.51
SLE,2019,62.57
SGP,1990,133.54
SGP,1991,127.54
SGP,1992,120.15
SGP,1993,114.43
SGP,1994,111.99
SGP,1995,108.2
SGP,1996,103.84
SGP,1997,98.19
SGP,1998,94.36
SGP,1999,88.21
SGP,2000,82.84
SGP,2001,77.98
SGP,2002,74.67
SGP,2003,71.24
SGP,2004,67.61
SGP,2005,63.79
SGP,2006,60.53
SGP,2007,58.72
SGP,2008,56.06
SGP,2009,53.03
SGP,2010,50.92
SGP,2011,48.75
SGP,2012,46.88
SGP,2013,45.11
SGP,2014,43.22
SGP,2015,41.51
SGP,2016,39.88
SGP,2017,38.37
SGP,2018,38.11
SGP,2019,37.17
SVK,1990,183
SVK,1991,177.14
SVK,1992,172.92
SVK,1993,165.76
SVK,1994,158.31
SVK,1995,157.72
SVK,1996,150.6
SVK,1997,151.98
SVK,1998,150.99
SVK,1999,145.68
SVK,2000,139.53
SVK,2001,135.01
SVK,2002,131.02
SVK,2003,127.26
SVK,2004,121.33
SVK,2005,122.39
SVK,2006,118.61
SVK,2007,117.89
SVK,2008,114.49
SVK,2009,110.59
SVK,2010,105.87
SVK,2011,103.24
SVK,2012,99.48
SVK,2013,96.07
SVK,2014,93.72
SVK,2015,94.78
SVK,2016,90
SVK,2017,89.84
SVK,2018,88.94
SVK,2019,88.83
SVN,1990,127.34
SVN,1991,126.29
SVN,1992,124.94
SVN,1993,123.94
SVN,1994,122.65
SVN,1995,121
SVN,1996,119.02
SVN,1997,118.28
SVN,1998,116.69
SVN,1999,112.71
SVN,2000,107.36
SVN,2001,106.37
SVN,2002,100.36
SVN,2003,98.94
SVN,2004,92.99
SVN,2005,86.11
SVN,2006,85.59
SVN,2007,82.9
SVN,2008,79.95
SVN,2009,76.85
SVN,2010,75.57
SVN,2011,73.09
SVN,2012,73.26
SVN,2013,71.46
SVN,2014,66.61
SVN,2015,69.67
SVN,2016,68.09
SVN,2017,68.61
SVN,2018,68.82
SVN,2019,68.85
SLB,1990,395.3
SLB,1991,393.96
SLB,1992,390.18
SLB,1993,385.96
SLB,1994,381.79
SLB,1995,376.98
SLB,1996,373.1
SLB,1997,369.56
SLB,1998,365.66
SLB,1999,360.73
SLB,2000,358.09
SLB,2001,355.42
SLB,2002,350.64
SLB,2003,347.12
SLB,2004,343.49
SLB,2005,340.96
SLB,2006,339.58
SLB,2007,334.56
SLB,2008,321.05
SLB,2009,324.64
SLB,2010,321.14
SLB,2011,327.08
SLB,2012,327.76
SLB,2013,327.84
SLB,2014,329.18
SLB,2015,327.69
SLB,2016,323.54
SLB,2017,324.71
SLB,2018,328.28
SLB,2019,328.78
SOM,1990,113.53
SOM,1991,112.74
SOM,1992,112.28
SOM,1993,111.36
SOM,1994,110.86
SOM,1995,110.59
SOM,1996,109.77
SOM,1997,108.83
SOM,1998,107.69
SOM,1999,105.81
SOM,2000,103.95
SOM,2001,101.59
SOM,2002,100.07
SOM,2003,98.3
SOM,2004,96.68
SOM,2005,94.85
SOM,2006,92.73
SOM,2007,91.74
SOM,2008,90.62
SOM,2009,89.37
SOM,2010,87.97
SOM,2011,86.61
SOM,2012,85.04
SOM,2013,83.37
SOM,2014,82.03
SOM,2015,80.99
SOM,2016,79.93
SOM,2017,79.03
SOM,2018,78.35
SOM,2019,77.22
ZAF,1990,142.89
ZAF,1991,144.14
ZAF,1992,149.23
ZAF,1993,143.84
ZAF,1994,150.34
ZAF,1995,153.76
ZAF,1996,164.06
ZAF,1997,181.98
ZAF,1998,184.22
ZAF,1999,173.69
ZAF,2000,174.17
ZAF,2001,165.68
ZAF,2002,160.8
ZAF,2003,156.94
ZAF,2004,149.52
ZAF,2005,144.15
ZAF,2006,141.56
ZAF,2007,134.04
ZAF,2008,128.19
ZAF,2009,123.13
ZAF,2010,118.4
ZAF,2011,110.99
ZAF,2012,104.29
ZAF,2013,99.2
ZAF,2014,96.99
ZAF,2015,94.9
ZAF,2016,90.56
ZAF,2017,87.01
ZAF,2018,79.77
ZAF,2019,75.38
KOR,1990,151.43
KOR,1991,147.11
KOR,1992,140.4
KOR,1993,136.18
KOR,1994,134.05
KOR,1995,128.01
KOR,1996,124.23
KOR,1997,121.75
KOR,1998,120.76
KOR,1999,119.4
KOR,2000,116.06
KOR,2001,111.01
KOR,2002,107.02
KOR,2003,102.79
KOR,2004,98.66
KOR,2005,93.94
KOR,2006,89.58
KOR,2007,85.59
KOR,2008,81.92
KOR,2009,78.65
KOR,2010,76.22
KOR,2011,73.58
KOR,2012,71.11
KOR,2013,67.93
KOR,2014,65.15
KOR,2015,63.05
KOR,2016,61.11
KOR,2017,60.52
KOR,2018,59.46
KOR,2019,59.39
SSD,1990,82.02
SSD,1991,82.15
SSD,1992,82.42
SSD,1993,82.34
SSD,1994,81.95
SSD,1995,82.02
SSD,1996,80.87
SSD,1997,78.56
SSD,1998,77.3
SSD,1999,75.46
SSD,2000,73.85
SSD,2001,71.3
SSD,2002,69.84
SSD,2003,69
SSD,2004,68.2
SSD,2005,67.02
SSD,2006,66.48
SSD,2007,65.58
SSD,2008,64.75
SSD,2009,63.81
SSD,2010,62.9
SSD,2011,61.97
SSD,2012,61.16
SSD,2013,60.22
SSD,2014,59.4
SSD,2015,58.76
SSD,2016,57.85
SSD,2017,56.94
SSD,2018,56.16
SSD,2019,55.16
ESP,1990,120.21
ESP,1991,119.3
ESP,1992,116.65
ESP,1993,114.91
